"ID","publication_date","best_name","best_name_prob","best_common","best_common_prob","best_full","best_full_prob","article_count","extracted_url","extracted_url_status","extracted_url_coordinates","aug_extracted_url_country","wayback_url","affiliation","authors","grant_ids","grant_agencies","num_citations","aug_affiliation_countries"
"38683336",2024-01-01,"MZGdb",0.997173774,"MZGdb",0.997173774,"MetaZooGene Atlas and Database",0.659419528,1,"http://metazoogene.org/mzgdb/, http://metazoogene.org","200, 200","(39.0469,-77.4903), (39.0469,-77.4903)","United States, United States","http://web.archive.org/web/20260306235421/https://metazoogene.org/mzgdb/, http://web.archive.org/web/20260607172049/https://www.metazoogene.org/","NOAA Fisheries, Office of Science & Technology, Silver Spring, MD, USA.","O'Brien TD, Blanco-Bercial L, Questel JM, Batta-Lona PG, Bucklin A","","",8,"United States"
"38723350",2024-04-30,"NORMAN antibiotic resistant bacteria and resistance genes database",0.916078746,"NORMAN ARB&ARG)-A",0.76548522,"NORMAN antibiotic resistant bacteria and resistance genes database",0.916078746,1,"http://www.norman-network.com/nds/bacteria","301","(48.2425,18.0341)","Slovakia","None","Environmental Institute, OkruÅ¾nÃ¡ 784/42, KoÅ¡ 97241, Slovak Republic; Laboratory of Analytical Chemistry, Department of Chemistry, National and Kapodistrian University of Athens, Panepistimiopolis Zografou, Athens 15771, Greece. Electronic address: alygizakis@ei.sk.","Alygizakis N, Ng K, Äirka Ä½, Berendonk T, Cerqueira F, Cytryn E, Deviller G, Fortunato G, Iakovides IC, Kampouris I, Michael-Kordatou I, Lai FY, Lundy L, Manaia CM, Marano RBM, Paulus GK, PiÃ±a B, Radu E, Rizzo L, Ålipko K, Kreuzinger N, Thomaidis NS, Ugolini V, Vaz-Moreira I, Slobodnik J, Fatta-Kassinos D","","Swedish University of Agricultural Sciences, Masaryk University RECETOX",7,"Greece"
"38788333",2024-05-01,"MSGD",0.982660055,"MSGD",0.982660055,"Multiple Sclerosis Gene Database",0.92019949,1,"http://bio-bigdata.hrbmu.edu.cn/MSGD","301","(45.7004,126.62)","China","http://web.archive.org/web/20241201025446/http://bio-bigdata.hrbmu.edu.cn/MSGD/","Department of Neurology, Xuanwu Hospital, Capital Medical University, No.45 Changchun Street, Xicheng District, Beijing 100053, China.","Wu T, Hou Y, Xin G, Niu J, Peng S, Xu F, Li Y, Chen Y, Yu Y, Zhang H, Kong X, Cao Y, Ning S, Wang L, Hao J","","National Natural Science Foundation of China",0,"China"
"38808472",2024-09-01,"NCPbook",0.9972983,"NCPbook",0.9972983,"",0,1,"http://ncp.wiki/ncpbook","404","",NA,"None","National Key Laboratory of Wheat and Maize Crop Science, College of Agronomy, Henan Agricultural University, Zhengzhou 450046, China.","Sami A, Fu M, Yin H, Ali U, Tian L, Wang S, Zhang J, Chen X, Li H, Chen M, Yao W, Wu L","","National Natural Science Foundation of China, National Key Research and Development Program of China, National Natural Science Foundation of China",10,"China"
"38933486",2024-06-18,"MycoDiversity",0.970931828,"MycoDiversity",0.970931828,"",0,1,"http://mycodiversity.liacs.nl","301","(52.17,4.4728)","Netherlands","http://web.archive.org/web/20260416213703/https://mycodiversity.liacs.nl/","Leiden Institute of Advanced Computer Science (LIACS), Leiden University, Leiden, Netherlands Leiden Institute of Advanced Computer Science (LIACS), Leiden University Leiden Netherlands.","Martorelli I, Pooryousefi A, van Thiel H, Sicking FJ, Ramackers GJ, Merckx V, Verbeek FJ","","",0,"Netherlands, Netherlands"
"38958433",2024-07-01,"MyxoPortal",0.994952738,"MyxoPortal",0.994952738,"",0,1,"http://dicsoft1.physics.iisc.ac.in/MyxoPortal","301","(12.9753,77.591)","India","http://web.archive.org/web/20241015194234/http://dicsoft1.physics.iisc.ac.in/MyxoPortal/","School of Bio-Sciences and Technology, Vellore Institute of Technology, Vellore Campus, Tiruvalam Road, Katpadi, Vellore, Tamil Nadu 632 014, India.","Swetha RG, Arakal BS, Rajendran S, Sekar K, Whitworth DE, Ramaiah S, James PE, Livingstone PG, Anbarasu A","","Indian Council of Medical Research",2,"India"
"38978014",2024-07-08,"MRCLinkdb",0.998097718,"MRCLinkdb",0.998097718,"Metabolite-Receptor based Cell Link Database",0.622438574,1,"http://www.cellknowledge.com.cn/mrclinkdb","404","",NA,"http://web.archive.org/web/20240724221636/https://www.cellknowledge.com.cn/mrclinkdb/","Guangdong Provincial Key Laboratory of Tumor Interventional Diagnosis and Treatment, Zhuhai Institute of Translational Medicine, Zhuhai People's Hospital (Zhuhai Clinical Medical College of Jinan University), Jinan University, Zhuhai, Guangdong, China.","Zhang Y, Yang Y, Ren L, Zhan M, Sun T, Zou Q, Zhang Y","","Sichuan Province Postdoctoral Research Project Special Support Foundation, Natural Science Foundation of Sichuan Province, National Natural Science Foundation of China, Natural Science Foundation of Sichuan Province, China Postdoctoral Science Foundation, Natural Science Foundation of Sichuan Province, National Natural Science Foundation of China",27,"China"
"39137906",2024-08-01,"ncStem",0.996320426,"ncStem",0.996320426,"",0,1,"http://www.nidmarker-db.cn/ncStem/index.html","200","(35.6893,139.6899)","Japan","None","College of Bioinformatics Science and Technology, Harbin Medical University, Harbin, Heilongjiang 150081, China.","Liu H, Zhang N, Jia Y, Wang J, Ye A, Yang S, Zhou H, Lv Y, Xu C, Wang S","","Natural Science Foundation of Heilongjiang Province, National Natural Science Foundation of China",0,"China"
"39325859",2024-10-01,"MPRAVarDB",0.99816519,"MPRAVarDB",0.99816519,"",0,1,"http://mpravardb.rc.ufl.edu","302","(29.6138,-82.386)","United States","http://web.archive.org/web/20240605012616/https://mpravardb.rc.ufl.edu/","Department of Biostatistics, University of Florida, Gainesville, FL 32603, United States.","Jin W, Xia Y, Nizomov J, Liu Y, Li Z, Lu Q, Chen L","","National Institute of General Medical Sciences of the National Institutes of Health, NIDA NIH HHS, National Institute of General Medical Sciences of the National Institutes of Health, NIGMS NIH HHS",4,"United States"
"39380205",2024-09-01,"Nphos",0.995699525,"Nphos",0.995699525,"",0,1,"http://www.bio-add.org/Nphos/, http://ppodd.org.cn/Nphos","200, 301","(37.353,-121.9544), (30.2943,120.1663)","China, United States","None, None","Institute of Drug Discovery Technology, Ningbo University, Ningbo 315211, China.","Zhao MX, Ding RF, Chen Q, Meng J, Li F, Fu S, Huang B, Liu Y, Ji ZL, Zhao Y","","Technology and Engineering Center for Space Utilization, Chinese Academy of Sciences",6,"China"
"39399491",2024-09-27,"NephroDIP",0.996426105,"NephroDIP",0.996426105,"landscape of kidney allograft tissues data integration portal",0.859936154,1,"http://ophid.utoronto.ca/NephroDIP","302","(43.6922,-79.4309)","Canada","None","Toronto General Hospital Research Institute, University Health Network, Toronto, ON, Canada.","Boshart A, Petrovic S, Abovsky M, Pastrello C, Farkona S, Manion K, Neupane S, Allen M, Jurisica I, Konvalinka A","","",2,"Canada"
"39413200",2025-01-01,"NAIRDB",0.997771382,"NAIRDB",0.997771382,"Nucleic Acid InfraRed Data Bank",0.91759844,1,"http://nairdb.genesilico.pl","301","",NA,"http://web.archive.org/web/20260609050936/https://nairdb.genesilico.pl/","Laboratoire LÃ©on Brillouin, UMR 12 CEA/CNRS, BÃ¢timent 563, Site de Saclay, 91191Â Gif-sur-Yvette, France.","Balduzzi E, Geinguenaud F, Sordyl D, Maiti S, Farsani MA, Nikolaev G, Arluison V, Bujnicki JM","","National Science Centre, Poland, UniversitÃ© de Paris, IIMCB",9,"France"
"39470718",2025-01-01,"ncPlantDB",0.998108864,"ncPlantDB",0.998108864,"",0,1,"http://bis.zju.edu.cn/ncPlantDB","302","",NA,"None","Department of Bioinformatics, College of Life Sciences, Zhejiang University, Hangzhou 310058, China.","Liu L, Liu E, Hu Y, Li S, Zhang S, Chao H, Hu Y, Zhu Y, Chen Y, Xie L, Shen Y, Wu L, Chen M","","National Natural Sciences Foundation of China, Jiangsu Collaborative Innovation Center for Modern Crop Production, National Natural Sciences Foundation of China, 151 Talent Project, and Science and Technology Innovation Leader of Zhejiang Province, National Key Research and Development Program of China, National Natural Sciences Foundation of China",6,"China"
"39612507",2024-11-29,"NeurosurGen",0.996178746,"NeurosurGen",0.996178746,"",0,1,"http://www.neurosurgen.com","301","(37.3931,-121.962)","United States","None","1NeurosurGen Inc., Augusta, Georgia.","Gajjar AA, Alleyne CH","","",0,"United States"
"39931895",2025-02-11,"NaturAr",0.992972493,"NaturAr",0.992972493,"",0,1,"http://naturar.quimica.unlp.edu.ar","307","",NA,"no_wayback","CEQUINOR (UNLP-CONICET, CCT La Plata, associated with CIC PBA), Departamento de QuÃ­mica, Facultad de Ciencias Exactas, Universidad Nacional de la Plata, La Plata B1900, Argentina.","MartÃ­nez Heredia L, Quispe PA, FernÃ¡ndez JF, Lavecchia MJ","","Agencia de Promoci?n Cient?fica, Universidad Nacional de La Plata, Universidad Nacional de La Plata, Consejo Nacional de Investigaciones Cient?ficas y T?cnicas",3,"Argentina"
"40344361",2025-05-01,"ND-AMD",0.996497488,"ND-AMD",0.996497488,"Neurological Disease Animal Model Database",0.979280969,1,"http://www.uc-med.net/NDAMD","HTTPConnectionPool(host='www.uc-med.net', port=80): Max retries exceeded with url: /NDAMD (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b199dee0>: Failed to establish a new connection: [Errno 111] Connection refused'))","",NA,"None","Institute of Laboratory Animal Sciences, CAMS & PUMC, National Human Diseases Animal Model Resource Center, National Center of Technology Innovation for Animal Model, NHC Key Laboratory of Comparative Medicine, State Key Laboratory of Respiratory Health and Multimorbidity, Key Laboratory of Pathogen Infection Prevention and Control (Peking Union Medical College), Ministry of Education, Beijing, China.","Wu Y, Li L, Li YT, Zhang L, Gong S, Zhang Y, Wang J, Zhang L, Kong Q","","Chinese Academy of Medical Sciences Initiative for Innovative Medicine, Chinese Academy of Medical Sciences Initiative for Innovative Medicine, Non-profit Central Research Institute Fund of Chinese Academy of Medical Sciences",0,"China"
"40371632",2025-05-01,"NDDRF",0.981503487,"NDDRF",0.981503487,"Knowledgebase of Risk Factors for Neurodegenerative Diseases",0.922375267,1,"http://sysbio.org.cn/NDDRF","301","(22.3193,114.169)","Hong Kong","None","Department of Neurology and Institutes for Systems Genetics, Frontiers Science Center for Disease-related Molecular Network, West China Hospital, Sichuan University, Chengdu, China.","Bi C, Zheng X, Zhang Y, Zhou S, Song J, Shang H, Shen B","","Sichuan Science and Technology Program, National Natural Science Foundation of China",2,"China, China"
"40419450",2025-05-26,"NA-DB",0.970922371,"NA-DB",0.970922371,"",0,1,"http://nadb.idruglab.cn","200","(23.1181,113.2539)","China","http://web.archive.org/web/20250808092110/http://nadb.idruglab.cn/","Guangdong Provincial Key Laboratory of Fermentation and Enzyme Engineering, Joint International Research Laboratory of Synthetic Biology and Medicine, Ministry of Education, Guangdong Provincial Engineering and Technology Research Center of Biopharmaceuticals, School of Biology and Biological Engineering, South China University of Technology, Guangzhou 510006, China.","Luo H, Ran T, Wang L, Chen H","","Research and Developmen Program of Guangzhou National Laboratory, Research and Developmen Program of Guangzhou National Laboratory, Overseas Experts Supporting Programs under National Research Platform, Natural Science Foundation of Guangdong Province, Research and Developmen Program of Guangzhou National Laboratory, National Key Research and Development Program of China, National Natural Science Foundation of China",1,"China, China"
"40467839",2025-06-04,"NIBN JMD",0.957994887,"NIBN JMD",0.957994887,"NIBN Japan Microbiome Database",0.802799724,1,"http://jmd.nibn.go.jp","302","(35.6902,139.5997)","Japan","None","Artificial Intelligence Center for Health and Biomedical Research, National Institutes of Biomedical Innovation, Health and Nutrition, Osaka, Japan. chenyian@nibn.go.jp.","Chen YA, Kawashima H, Park J, Mohsen A, Hosomi K, Nakagata T, Murakami H, Nanri H, Miyachi M, Kunisawa J, Mizuguchi K","","Ministry of Health, Labour and Welfare, Ministry of Health, Labour and Welfare",0,"Japan"
"40899695",2025-10-01,"NMOD",0.987594366,"NMOD",0.987594366,"database",0.836993217,1,"http://biodb.com.cn/NMOD/index.html","200","(39.9236,116.36)","China","None","Agricultural Big-Data Research Center and College of Plant Protection, Shandong Agricultural University, Tai'an 271018, China.","Xu H, Song Y, Li B, Song K, Zhang X, Zheng W, Tan B, Yang L","","Foundation of Innovation Team Project, Shandong Agricultural University",0,"China"
"40983680",2025-09-22,"Neurolipid Atlas",0.949642211,"Neurolipid Atlas",0.949642211,"",0,1,"http://neurolipidatlas.com","301","(43.6532,-79.3832)","Canada","None","Center for Neurogenomics and Cognitive Research, Vrije Universiteit Amsterdam, Amsterdam Neuroscience, Amsterdam, The Netherlands.","Feringa FM, Koppes-den Hertog SJ, Wang LY, Derks RJE, Kruijff I, Erlebach L, Heijneman J, Miramontes R, PÃ¶mpner N, Blomberg N, Olivier-Jimenez D, Johansen LE, Cammack AJ, Giblin A, Toomey CE, Rose IVL, Yuan H, Ward ME, Isaacs AM, Kampmann M, Kronenberg-Versteeg D, Lashley T, Thompson LM, Ori A, Mohammed Y, Giera M, van der Kant R","","Dutch Research Council (NWO), ZonMw, NCI NIH HHS, NIA NIH HHS, NINDS NIH HHS, Alzheimer's Association, Alzheimer's Association, Alzheimer Nederland (Alzheimer Netherlands), ZonMw, NINDS NIH HHS, Alzheimer's Association, NIA NIH HHS, Foundation for the National Institutes of Health (Foundation for the National Institutes of Health, Inc.), Foundation for the National Institutes of Health (Foundation for the National Institutes of Health, Inc.), Alzheimer Nederland (Alzheimer Netherlands), NINDS NIH HHS, California Institute for Regenerative Medicine (CIRM), Alzheimer Nederland (Alzheimer Netherlands)",11,"Netherlands"
"41254790",2025-11-18,"NPBS Atlas",0.948111236,"NPBS Atlas",0.948111236,"natural product and biological source atlas",0.72634995,1,"http://biochemai.cstspace.cn/npbs","HTTPConnectionPool(host='biochemai.cstspace.cn', port=80): Pool is closed.","",NA,"None","State Key Laboratory of Fluorine and Nitrogen Chemistry and Advanced Materials, Shanghai Institute of Organic Chemistry, Chinese Academy of Sciences, Shanghai, 200032, People's Republic of China. xutingjun@sioc.ac.cn.","Xu T, Dai J, Li Y, Zhou J, Zhao Y, Chen W, Xue XS","","Strategic Priority Research Program of the Chinese Academy of Sciences, CAS Project for Young Scientists in Basic Research, Informatization Plan of Chinese Academy of Sciences, National Natural Science Foundation of China",0,"China"
"41262473",2025-11-04,"NMPhenogen",0.99770391,"NMPhenogen",0.99770391,"",0,1,"http://gi-lab-tigs.github.io/Homepage","301","(37.7823,-122.391)","United States","None","Tata Institute for Genetics and Society, Gandhi Krishi Vignana Kendra Campus, Bengaluru, Karnataka, India.","Manjunath U, R V, Kulkarni SS, Reddy HN, Anil A, Mishra RK, Iyer GR","","",0,"India"
"37665017",2024-01-01,"Open Genes",0.883226097,"Open Genes",0.883226097,"",0,1,"http://open-genes.org","301","(50.1169,8.6837)","Germany","None","Open Longevity, 15260 Ventura Blvd, STE 2230, Sherman Oaks, CA 91403, USA.","Rafikova E, Nemirovich-Danchenko N, Ogmen A, Parfenenkova A, Velikanova A, Tikhonov S, Peshkin L, Rafikov K, Spiridonova O, Belova Y, Glinin T, Egorova A, Batin M","","NIA NIH HHS, NIA NIH HHS, Alexey Kovalev, Open Longevity, NIA NIH HHS, NIA",21,"United States"
"37930849",2024-01-01,"OPIA",0.985691408,"OPIA",0.985691408,"Open Plant Image Archive",0.906657785,1,"http://ngdc.cncb.ac.cn/opia","301","",NA,"None","National Genomics Data Center, Beijing Institute of Genomics, Chinese Academy of Sciences and China National Center for Bioinformation, BeijingÂ 100101, China.","Cao Y, Tian D, Tang Z, Liu X, Liu X, Hu W, Zhang Z, Song S","","Strategic Priority Research Program of the Chinese Academy of Sciences, National Natural Science Foundation of China, National Natural Science Foundation of China, The Science and Technology Innovation 2030 - Major Project, Youth Innovation Promotion Association of the Chinese Academy of Sciences",6,"China, China"
"37930867",2024-01-01,"P10K",0.995204985,"P10K",0.995204985,"Protist 10",0.849458098,1,"http://ngdc.cncb.ac.cn/p10k","301","",NA,"None","Institute of Hydrobiology, Chinese Academy of Sciences, WuhanÂ 430072, China.","Gao X, Chen K, Xiong J, Zou D, Yang F, Ma Y, Jiang C, Gao X, Wang G, Gu S, Zhang P, Luo S, Huang K, Bao Y, Zhang Z, Ma L, Miao W","","Natural Science Foundation of China, Natural Science Foundation of China, Strategic Priority Research Program of the Chinese Academy of Sciences, Ministry of Science and Technology of the People's Republic of China, National Key R&amp;D Program of China, Natural Science Foundation of China, Natural Science Foundation of China, Open Biodiversity and Health Big Data Programme of IUBS, Youth Innovation Promotion Association of Chinese Academy of Sciences, Strategic Priority Research Program of the Chinese Academy of Sciences, International Partnership Program of the Chinese Academy of Sciences, Ministry of Science and Technology of the People&apos;s Republic of China",19,"China"
"37962386",2024-01-01,"PathBank",0.949589729,"PathBank",0.949589729,"",0,1,"http://pathbank.org","301","(43.6532,-79.3832)","Canada","None","Department of Biological Sciences, University of Alberta, Edmonton, ABÂ T6G 2E9, Canada.","Wishart DS, Kruger R, Sivakumaran A, Harford K, Sanford S, Doshi R, Kehrtarpal N, Fatokun O, Doucet D, Zubkowski A, Jackson H, Sykes G, Ramirez-Gaona M, Marcu A, Li C, Yee K, Garros C, Rayat DY, Coleongco J, Nandyala T, Gautam V, Oler E","","Canadian Institutes of Health Research, Campus Alberta Small Business Engagement Program - CASBE, Alberta Innovates, Genome Canada, NSERC, CIHR, OMx Personal Health Analytics Inc.",18,"Canada"
